,Brand,Price,Horsepower,Fuel Efficiency,Encodede_Brand,Scaled_HorsePower,Scaled_Fuel_Efficiency,Scaled_Brand,Performance_Index
1614,Brand X,82415,297,34.1,8,0.4925,0.9640000000000001,0.875,0.002646726930777164
1615,Brand Y,90994,442,22.9,3,0.855,0.5159999999999999,0.25,0.0034757236740884014
1616,Brand B,88512,349,16.3,5,0.6225,0.252,0.5,0.0028153244757772953
1617,Brand Y,35988,403,11.9,3,0.7575,0.07600000000000001,0.25,0.007937923752361898
1618,Brand C,96222,416,11.3,6,0.79,0.052000000000000025,0.625,0.0030615659620461017
1619,Brand X,53530,155,15.2,8,0.1375,0.20799999999999996,0.875,0.0021120866803661497
1620,Brand D,94904,137,26.6,9,0.0925,0.664,1.0,0.0010945797858888983
1621,Brand D,63304,322,21.2,9,0.555,0.44799999999999995,1.0,0.003661064071780614
1622,Brand C,94728,132,11.2,6,0.08,0.04799999999999997,0.625,0.0010108943501393461
1623,Brand W,31838,335,10.4,1,0.5875,0.016000000000000014,0.0,0.007463408505559393
1624,Brand C,49960,238,10.0,6,0.345,0.0,0.625,0.0033947157726180945
1625,Brand Y,80114,478,25.7,3,0.945,0.628,0.25,0.0042727862795516386
1626,Brand Z,72188,486,28.0,7,0.965,0.72,0.75,0.0048290574610738626
1627,Brand Y,90244,199,17.7,3,0.2475,0.308,0.25,0.0016024334027746996
1628,Brand E,30933,156,20.1,2,0.14,0.4040000000000001,0.125,0.0037251479003006494
1629,Brand X,61221,308,27.1,8,0.52,0.684,0.875,0.0036544649711700234
1630,Brand C,31652,185,29.5,6,0.2125,0.78,0.625,0.004370971818526475
1631,Brand X,59451,347,16.6,8,0.6175,0.26400000000000007,0.875,0.004169484112966981
1632,Brand E,70893,419,20.7,2,0.7975,0.428,0.125,0.0042248176829870355
1633,Brand E,59197,232,22.7,2,0.33,0.508,0.125,0.0028584218794871358
1634,Brand E,42992,396,22.8,2,0.74,0.512,0.125,0.006606810569408261
1635,Brand B,47236,269,32.0,5,0.4225,0.88,0.5,0.004189601151663985
1636,Brand X,46029,279,23.3,8,0.4475,0.532,0.875,0.004394838036889787
1637,Brand E,54492,363,31.6,2,0.6575,0.8640000000000001,0.125,0.004837040299493504
1638,Brand E,60291,186,25.7,2,0.215,0.628,0.125,0.002287406080509529
1639,Brand C,98871,200,25.6,6,0.25,0.6240000000000001,0.625,0.0014936634604686915
1640,Brand W,84690,397,23.0,1,0.7425,0.52,0.0,0.0033628527571141808
1641,Brand W,98536,333,31.0,1,0.5825,0.84,0.0,0.0024600146139482017
1642,Brand A,33809,152,27.0,4,0.13,0.68,0.375,0.0033866721878789666
1643,Brand Z,72220,470,24.9,7,0.925,0.596,0.75,0.004658958737191914
1644,Brand C,30927,110,21.2,6,0.025,0.44799999999999995,0.625,0.0026953794419115984
1645,Brand Y,47337,156,29.1,3,0.14,0.764,0.25,0.002491285886304582
1646,Brand C,54117,302,32.7,6,0.505,0.9080000000000001,0.625,0.004087624960733225
1647,Brand D,75437,488,28.2,9,0.97,0.728,1.0,0.004640428436973898
1648,Brand A,50767,408,12.8,4,0.77,0.11200000000000003,0.375,0.005701341422577657
1649,Brand D,54361,227,12.3,9,0.3175,0.09200000000000003,1.0,0.0029909309983260053
1650,Brand E,48195,406,13.7,2,0.765,0.14799999999999996,0.125,0.00598215582529308
1651,Brand D,67874,374,23.9,9,0.685,0.5559999999999999,1.0,0.003962783982084451
1652,Brand C,94345,228,10.6,6,0.32,0.023999999999999987,0.625,0.001725369653929726
1653,Brand A,55868,426,13.4,4,0.815,0.136,0.375,0.005409536765232333
1654,Brand E,56200,473,24.6,2,0.9325,0.5840000000000001,0.125,0.006022775800711743
1655,Brand E,74401,100,33.9,2,0.0,0.956,0.125,0.0010775392803860162
1656,Brand D,57962,224,16.9,9,0.31,0.27599999999999997,1.0,0.0027926917635692347
1657,Brand A,72411,152,21.8,4,0.13,0.47200000000000003,0.375,0.001559707779204817
1658,Brand Y,78607,405,30.4,3,0.7625,0.816,0.25,0.003722569236836414
1659,Brand C,44076,337,34.9,6,0.5925,0.996,0.625,0.005589663308830202
1660,Brand X,82356,335,21.3,8,0.5875,0.452,0.875,0.0029249842148720184
1661,Brand A,95297,369,31.2,4,0.6725,0.848,0.375,0.0028086928234886724
1662,Brand Z,43963,445,34.7,7,0.8625,0.9880000000000001,0.75,0.007322293747014536
1663,Brand X,90851,278,19.4,8,0.445,0.37599999999999995,0.875,0.0022060296529482337
1664,Brand E,81269,438,22.1,2,0.845,0.48400000000000004,0.125,0.0038542371630018823
1665,Brand E,99631,484,10.9,2,0.96,0.03600000000000001,0.125,0.003433369132097439
1666,Brand X,86114,462,22.9,8,0.905,0.5159999999999999,0.875,0.0038352648814362353
1667,Brand D,53810,229,27.2,9,0.3225,0.688,1.0,0.0031306448615498975
1668,Brand B,48847,433,29.2,5,0.8325,0.768,0.5,0.0063844248367351105
1669,Brand C,74853,470,19.8,6,0.925,0.392,0.625,0.00447463695509866
1670,Brand B,92628,481,17.9,5,0.9525,0.31599999999999995,0.5,0.0036929438182838883
1671,Brand D,68881,249,15.4,9,0.3725,0.21600000000000003,1.0,0.0025975232647609645
1672,Brand X,64418,258,26.7,8,0.395,0.6679999999999999,0.875,0.0029279083485982175
1673,Brand W,41378,449,14.4,1,0.8725,0.17600000000000002,0.0,0.007700227173860505
1674,Brand Z,86175,191,14.5,7,0.2275,0.18,0.75,0.0016019727299100665
1675,Brand W,64043,273,31.0,1,0.4325,0.84,0.0,0.003129147603953594
1676,Brand Y,58136,135,14.1,3,0.0875,0.16399999999999998,0.25,0.001698259254162653
1677,Brand Y,92017,464,21.7,3,0.91,0.46799999999999997,0.25,0.0036005303367855936
1678,Brand W,40115,247,22.7,1,0.3675,0.508,0.0,0.004479870372678549
1679,Brand D,69493,181,31.4,9,0.2025,0.856,1.0,0.0019587584361014775
1680,Brand X,41635,152,10.4,8,0.13,0.016000000000000014,0.875,0.002630479164164765
1681,Brand D,45048,190,18.2,9,0.225,0.32799999999999996,1.0,0.003073610371159652
1682,Brand C,99030,360,22.0,6,0.65,0.48,0.625,0.0026113299000302937
1683,Brand A,30086,388,11.9,4,0.72,0.07600000000000001,0.375,0.009146114471847369
1684,Brand X,56794,300,24.5,8,0.5,0.58,0.875,0.0038269887664189877
1685,Brand D,45956,139,31.1,9,0.0975,0.8440000000000001,1.0,0.002320262860127078
1686,Brand A,84498,222,13.1,4,0.305,0.12399999999999999,0.375,0.0018856067599233115
1687,Brand Z,42423,278,21.1,7,0.445,0.44400000000000006,0.75,0.004736345850128468
1688,Brand E,53588,394,14.5,2,0.735,0.18,0.125,0.005227849518548928
1689,Brand E,45498,406,33.3,2,0.765,0.9319999999999999,0.125,0.00646599850542881
1690,Brand Y,51107,482,20.8,3,0.955,0.43200000000000005,0.25,0.006723932142367973
1691,Brand W,77988,224,29.0,1,0.31,0.76,0.0,0.002122121352002872
1692,Brand Z,68807,115,23.7,7,0.0375,0.5479999999999999,0.75,0.001273271614806633
1693,Brand X,52132,211,16.2,8,0.2775,0.24799999999999997,0.875,0.0029264175554362007
1694,Brand W,83839,457,21.6,1,0.8925,0.4640000000000001,0.0,0.003892937654313625
1695,Brand X,75196,472,13.8,8,0.93,0.15200000000000002,0.875,0.004448906856747699
1696,Brand Y,59089,314,27.3,3,0.535,0.6920000000000001,0.25,0.0038584169642403828
1697,Brand X,50222,234,25.5,8,0.335,0.62,0.875,0.003413842539126279
1698,Brand A,88690,353,20.8,4,0.6325,0.43200000000000005,0.375,0.002856466343443455
1699,Brand X,85920,256,20.1,8,0.39,0.4040000000000001,0.875,0.002155842644320298
1700,Brand C,40981,477,12.3,6,0.9425,0.09200000000000003,0.625,0.008237719918986848
1701,Brand Z,46944,149,13.7,7,0.1225,0.14799999999999996,0.75,0.0023093473074301293
1702,Brand X,40712,152,22.7,8,0.13,0.508,0.875,0.002780752603654942
1703,Brand W,60538,245,18.8,1,0.3625,0.35200000000000004,0.0,0.0029260960058145294
1704,Brand E,73465,426,10.0,2,0.815,0.0,0.125,0.004099911522493704
1705,Brand W,94068,104,25.1,1,0.01,0.6040000000000001,0.0,0.0008539567121656674
1706,Brand E,59108,428,29.4,2,0.82,0.7759999999999999,0.125,0.005217906205589767
1707,Brand A,46632,401,24.2,4,0.7525,0.568,0.375,0.00617515868931206
1708,Brand Z,30088,402,19.9,7,0.755,0.39599999999999996,0.75,0.009550983780909333
1709,Brand D,33151,312,20.9,9,0.53,0.43599999999999994,1.0,0.006777171126059545
1710,Brand D,80454,206,28.8,9,0.265,0.752,1.0,0.001899719094140751
1711,Brand Y,71350,284,13.0,3,0.46,0.12,0.25,0.002840925017519271
1712,Brand B,69759,168,19.3,5,0.17,0.37200000000000005,0.5,0.0017688040252870597
1713,Brand E,42066,318,15.8,2,0.545,0.23200000000000004,0.125,0.0054043645699614895
1714,Brand X,52478,419,10.2,8,0.7975,0.007999999999999972,0.875,0.005647318876481572
1715,Brand C,94362,310,31.5,6,0.525,0.86,0.625,0.0023998007672580064
1716,Brand C,64771,235,30.6,6,0.3375,0.8240000000000001,0.625,0.0026814469438483273
1717,Brand Z,59836,127,33.6,7,0.0675,0.9440000000000001,0.75,0.001654188114178755
1718,Brand E,39299,243,20.4,2,0.3575,0.4159999999999999,0.125,0.00448408356446729
1719,Brand Z,87596,389,12.5,7,0.7225,0.1,0.75,0.0031513996072880033
1720,Brand B,77967,270,30.8,5,0.425,0.8320000000000001,0.5,0.0025426141829235447
1721,Brand B,55381,377,12.2,5,0.6925,0.08799999999999997,0.5,0.004831259818349253
1722,Brand Y,55965,235,30.8,3,0.3375,0.8320000000000001,0.25,0.003104440275171983
1723,Brand E,61863,255,31.0,2,0.3875,0.84,0.125,0.003035740264778624
1724,Brand A,81083,218,34.7,4,0.295,0.9880000000000001,0.375,0.0020104090869849413
1725,Brand X,80095,279,12.4,8,0.4475,0.09600000000000002,0.875,0.0024847993008302637
1726,Brand X,40851,181,23.8,8,0.2025,0.552,0.875,0.003276296785880394
1727,Brand Y,58857,214,33.7,3,0.285,0.9480000000000001,0.25,0.002716924070204054
1728,Brand E,68112,287,16.2,2,0.4675,0.24799999999999997,0.125,0.003020906741836974
1729,Brand E,91467,130,21.3,2,0.075,0.452,0.125,0.0010647555949140127
1730,Brand B,77901,496,25.3,5,0.99,0.612,0.5,0.004554370290496912
1731,Brand E,34066,433,17.5,2,0.8325,0.3,0.125,0.009051546997005812
1732,Brand A,90869,486,24.6,4,0.965,0.5840000000000001,0.375,0.0038250668544828267
1733,Brand X,38678,459,11.2,8,0.8975,0.04799999999999997,0.875,0.008393919023734422
1734,Brand D,50029,177,26.6,9,0.1925,0.664,1.0,0.0026360710787743107
1735,Brand Z,83571,344,18.6,7,0.61,0.3440000000000001,0.75,0.002948151870864295
1736,Brand Y,72656,415,26.1,3,0.7875,0.644,0.25,0.004106061440211407
1737,Brand D,44106,210,16.8,9,0.275,0.272,1.0,0.0034471500476125697
1738,Brand Y,71306,369,15.6,3,0.6725,0.22399999999999998,0.25,0.0036880486915547082
1739,Brand A,36515,126,29.2,4,0.065,0.768,0.375,0.0026553471176228947
1740,Brand B,86054,487,19.2,5,0.9675,0.368,0.5,0.004028400771608524
1741,Brand W,61171,421,30.6,1,0.8025,0.8240000000000001,0.0,0.004967713458992006
1742,Brand C,66050,223,18.6,6,0.3075,0.3440000000000001,0.625,0.002447842543527631
1743,Brand A,78331,315,29.9,4,0.5375,0.7959999999999999,0.375,0.0029294915167685847
1744,Brand A,94574,352,34.0,4,0.63,0.96,0.375,0.0027132192780256726
1745,Brand D,32484,308,33.3,9,0.52,0.9319999999999999,1.0,0.0069446496736855065
1746,Brand Y,36529,126,20.5,3,0.065,0.42,0.25,0.002582879356128008
1747,Brand E,76781,495,20.8,2,0.9875,0.43200000000000005,0.125,0.00459410531251221
1748,Brand A,41868,189,28.9,4,0.2225,0.7559999999999999,0.375,0.0033670106047578095
1749,Brand E,61652,470,15.5,2,0.925,0.22,0.125,0.005411827677934211
1750,Brand E,87559,245,24.8,2,0.3625,0.5920000000000001,0.125,0.00204365056704622
1751,Brand A,87942,170,34.8,4,0.175,0.9919999999999999,0.375,0.0014718791931045462
1752,Brand X,50188,366,27.3,8,0.665,0.6920000000000001,0.875,0.005267992348768629
1753,Brand C,94024,266,28.0,6,0.415,0.72,0.625,0.002069684335914235
1754,Brand D,52998,386,30.7,9,0.715,0.828,1.0,0.005272085739084493
1755,Brand B,93665,291,13.3,5,0.4775,0.13200000000000003,0.5,0.002217370415843698
1756,Brand Z,73706,250,12.5,7,0.375,0.1,0.75,0.0024251756980435786
1757,Brand D,76049,150,21.1,9,0.125,0.44400000000000006,1.0,0.0014639245749451012
1758,Brand Z,58308,123,14.7,7,0.0575,0.18799999999999997,0.75,0.0015522741304795223
1759,Brand A,41718,169,29.0,4,0.1725,0.76,0.375,0.0030442494846349296
1760,Brand A,65943,388,10.8,4,0.72,0.03200000000000003,0.375,0.004167841924085953
1761,Brand X,79055,124,11.6,8,0.06,0.06399999999999999,0.875,0.0011419897539687559
1762,Brand A,35710,284,34.2,4,0.46,0.9680000000000001,0.375,0.0058543825259031075
1763,Brand D,52546,134,34.4,9,0.085,0.976,1.0,0.0019815019221253757
1764,Brand X,69384,335,17.7,8,0.5875,0.308,0.875,0.003456272339444252
1765,Brand D,55716,195,13.6,9,0.2375,0.144,1.0,0.002523153133749731
1766,Brand Z,42582,372,10.5,7,0.68,0.02,0.75,0.006189234887980836
1767,Brand X,40594,343,16.0,8,0.6075,0.24,0.875,0.006032911267675026
1768,Brand B,32807,179,30.2,5,0.1975,0.8079999999999999,0.5,0.004095467430731246
1769,Brand C,76628,263,23.4,6,0.4075,0.5359999999999999,0.625,0.002494127472986376
1770,Brand C,97573,190,29.7,6,0.225,0.7879999999999999,0.625,0.0014543982454162524
1771,Brand X,71587,169,25.1,8,0.1725,0.6040000000000001,0.875,0.0017577213739924846
1772,Brand W,35860,190,17.4,1,0.225,0.29599999999999993,0.0,0.0038544339096486338
1773,Brand X,59949,264,29.0,8,0.41,0.76,0.875,0.0032277435820447374
1774,Brand Y,95713,377,32.6,3,0.6925,0.904,0.25,0.002859381693186923
1775,Brand W,74355,314,30.2,1,0.535,0.8079999999999999,0.0,0.0030779369242149145
1776,Brand Y,90991,369,15.3,3,0.6725,0.21200000000000002,0.25,0.0028891868426547678
1777,Brand Z,76463,300,21.6,7,0.5,0.4640000000000001,0.75,0.002831173247191452
1778,Brand Z,61373,435,21.3,7,0.8375,0.452,0.75,0.005065582585175891
1779,Brand W,76869,497,19.5,1,0.9925,0.38,0.0,0.004601985195592502
1780,Brand A,36520,234,29.2,4,0.335,0.768,0.375,0.004725082146768893
1781,Brand E,59473,474,22.9,2,0.935,0.5159999999999999,0.125,0.00569451683957426
1782,Brand X,73744,220,33.9,8,0.3,0.956,0.875,0.0022262150141028423
1783,Brand D,42753,231,12.4,9,0.3275,0.09600000000000002,1.0,0.0038692021612518417
1784,Brand E,47278,165,29.3,2,0.1625,0.772,0.125,0.002628918312957401
1785,Brand X,97117,456,30.0,8,0.89,0.8,0.875,0.0033794289362315557
1786,Brand Y,62472,341,10.8,3,0.6025,0.03200000000000003,0.25,0.003872775003201434
1787,Brand C,90747,257,14.9,6,0.3925,0.196,0.625,0.0020316925077413024
1788,Brand Z,73334,299,10.1,7,0.4975,0.003999999999999986,0.75,0.002895382769247552
1789,Brand B,76134,497,27.9,5,0.9925,0.716,0.5,0.004679512438595108
1790,Brand E,79301,441,20.4,2,0.8525,0.4159999999999999,0.125,0.003969937327398141
1791,Brand C,34348,384,28.7,6,0.71,0.748,0.625,0.00807645277745429
1792,Brand B,81809,136,33.5,5,0.09,0.94,0.5,0.0012865332665110195
1793,Brand Z,71884,178,16.9,7,0.195,0.27599999999999997,0.75,0.0018038784708697343
1794,Brand X,55257,450,18.6,8,0.875,0.3440000000000001,0.875,0.005801617894565394
1795,Brand X,77592,298,17.2,8,0.495,0.288,0.875,0.0027549231879575213
1796,Brand C,31493,129,27.3,6,0.0725,0.6920000000000001,0.625,0.003127361635919093
1797,Brand Z,63287,413,25.5,7,0.7825,0.62,0.75,0.004688956657765417
1798,Brand C,31198,332,22.2,6,0.58,0.488,0.625,0.007662670684018206
1799,Brand D,33962,309,25.0,9,0.5225,0.6,1.0,0.006589717920028266
1800,Brand Y,82046,215,29.6,3,0.2875,0.784,0.25,0.0019425688028666846
1801,Brand Z,63948,199,34.0,7,0.2475,0.96,0.75,0.0023378369925564518
1802,Brand Y,72469,302,26.6,3,0.505,0.664,0.25,0.0030272254343236414
1803,Brand X,77029,156,25.5,8,0.14,0.62,0.875,0.001516961144504018
1804,Brand W,88900,226,29.5,1,0.315,0.78,0.0,0.0018790776152980875
1805,Brand Z,67749,122,14.3,7,0.055,0.17200000000000004,0.75,0.0013238571787037446
1806,Brand X,71731,390,12.8,8,0.725,0.11200000000000003,0.875,0.003859419219026641
1807,Brand D,85972,151,31.3,9,0.1275,0.852,1.0,0.0013386916670543897
1808,Brand X,32171,275,13.1,8,0.4375,0.12399999999999999,0.875,0.006105809580056573
1809,Brand A,73830,490,17.3,4,0.975,0.29200000000000004,0.375,0.00471610456454016
1810,Brand C,67518,195,27.2,6,0.2375,0.688,0.625,0.0021425397671731984
1811,Brand D,69742,463,21.1,9,0.9075,0.44400000000000006,1.0,0.004737891084282068
1812,Brand X,43706,127,32.9,8,0.0675,0.9159999999999999,0.875,0.002259872786345124
1813,Brand D,91808,170,23.2,9,0.175,0.528,1.0,0.0013719937260369464
1814,Brand C,83818,325,21.2,6,0.5625,0.44799999999999995,0.625,0.0027900928201579607
1815,Brand D,56305,366,19.9,9,0.665,0.39599999999999996,1.0,0.004656247224935618
1816,Brand B,57018,289,33.2,5,0.4725,0.9280000000000002,0.5,0.0037226840646813284
1817,Brand X,40104,278,21.8,8,0.445,0.47200000000000003,0.875,0.0050154598045082785
1818,Brand C,68852,336,16.2,6,0.59,0.24799999999999997,0.625,0.0034866089583454364
1819,Brand W,82141,266,21.0,1,0.415,0.44,0.0,0.002343531245054236
1820,Brand A,67295,176,31.7,4,0.19,0.868,0.375,0.0019720633033657774
1821,Brand Z,46879,426,34.3,7,0.815,0.9719999999999999,0.75,0.0065805584590114975
1822,Brand D,59172,377,32.9,9,0.6925,0.9159999999999999,1.0,0.004626681538565537
1823,Brand A,38162,383,29.9,4,0.7075,0.7959999999999999,0.375,0.007260363712593678
1824,Brand Y,33791,217,28.2,3,0.2925,0.728,0.25,0.004745642330798141
1825,Brand Y,63133,484,19.4,3,0.96,0.37599999999999995,0.25,0.005458634945274261
1826,Brand B,63170,376,10.8,5,0.69,0.03200000000000003,0.5,0.004217824916890929
1827,Brand C,69084,479,10.7,6,0.9475,0.027999999999999973,0.625,0.004899976839789241
1828,Brand A,83274,193,30.5,4,0.2325,0.82,0.375,0.0017322333501453035
1829,Brand Y,92316,134,11.3,3,0.085,0.052000000000000025,0.25,0.0010527969149443216
1830,Brand C,97138,281,24.9,6,0.4525,0.596,0.625,0.0021018550927546374
1831,Brand A,75529,211,22.0,4,0.2775,0.48,0.375,0.002042923910021316
1832,Brand Z,91613,430,33.6,7,0.825,0.9440000000000001,0.75,0.003395587962407082
1833,Brand E,55348,140,28.2,2,0.1,0.728,0.125,0.0019234660692346605
1834,Brand Z,30231,224,12.6,7,0.31,0.10399999999999998,0.75,0.005311766067943501
1835,Brand E,44876,289,30.6,2,0.4725,0.8240000000000001,0.125,0.004712541224708084
1836,Brand C,34771,427,15.5,6,0.8175,0.22,0.625,0.00872997612953323
1837,Brand E,56471,304,26.8,2,0.51,0.672,0.125,0.00391067981795966
1838,Brand A,39539,478,32.6,4,0.945,0.904,0.375,0.008709881382938362
1839,Brand W,50645,273,20.7,1,0.4325,0.428,0.0,0.003895942343765426
1840,Brand X,85149,219,26.0,8,0.2975,0.64,0.875,0.0018919775922206954
1841,Brand Z,71680,149,21.0,7,0.1225,0.44,0.75,0.0015429687499999999
1842,Brand E,34193,324,32.6,2,0.56,0.904,0.125,0.006918960021056941
1843,Brand A,97040,345,12.7,4,0.6125,0.10799999999999997,0.375,0.0025279266281945587
1844,Brand X,79141,179,25.8,8,0.1975,0.632,0.875,0.0016810502773530786
1845,Brand W,83278,355,23.9,1,0.6375,0.5559999999999999,0.0,0.003070078532145344
1846,Brand A,68672,383,32.3,4,0.7075,0.8919999999999999,0.375,0.004045171248835041
1847,Brand X,98372,404,26.6,8,0.76,0.664,0.875,0.0029559224169479117
1848,Brand B,86777,153,16.2,5,0.1325,0.24799999999999997,0.5,0.0012902036253846065
1849,Brand E,37511,422,33.8,2,0.805,0.9519999999999998,0.125,0.008145344032417156
1850,Brand Y,98853,344,11.2,3,0.61,0.04799999999999997,0.25,0.00246993009822666
1851,Brand Y,38445,453,26.5,3,0.8825,0.66,0.25,0.008454935622317595
1852,Brand Y,74350,225,20.4,3,0.3125,0.4159999999999999,0.25,0.002200672494956288
1853,Brand Y,92655,202,25.4,3,0.255,0.616,0.25,0.0016083319842426203
1854,Brand E,43652,394,27.3,2,0.735,0.6920000000000001,0.125,0.006505772931366259
1855,Brand B,81046,479,25.1,5,0.9475,0.6040000000000001,0.5,0.004230066875601509
1856,Brand B,35820,108,21.3,5,0.02,0.452,0.5,0.00228894472361809
1857,Brand Z,86749,106,17.7,7,0.015,0.308,0.75,0.0009165523521884977
1858,Brand B,37340,303,33.7,5,0.5075,0.9480000000000001,0.5,0.005950990894483128
1859,Brand Y,76746,426,28.9,3,0.815,0.7559999999999999,0.25,0.003998514580564459
1860,Brand A,64870,359,25.8,4,0.6475,0.632,0.375,0.003993217203638045
1861,Brand D,88226,206,30.6,9,0.265,0.8240000000000001,1.0,0.0017384897875909594
1862,Brand E,30252,212,33.9,2,0.28,0.956,0.125,0.005241636916567498
1863,Brand Z,78717,387,17.6,7,0.7175,0.30400000000000005,0.75,0.003508517855101185
1864,Brand Z,45733,121,12.0,7,0.0525,0.08,0.75,0.001930772090175584
1865,Brand D,73052,108,19.4,9,0.02,0.37599999999999995,1.0,0.001114548540765482
1866,Brand X,65238,259,20.0,8,0.3975,0.4,0.875,0.002871026089089181
1867,Brand B,67611,177,12.4,5,0.1925,0.09600000000000002,0.5,0.0018875626747126945
1868,Brand C,41340,382,12.1,6,0.705,0.08399999999999999,0.625,0.006556119980648282
1869,Brand A,83057,263,20.6,4,0.4075,0.42400000000000004,0.375,0.0022909568127912157
1870,Brand Z,53350,372,29.7,7,0.68,0.7879999999999999,0.75,0.005047985004686036
1871,Brand Z,39647,393,10.9,7,0.7325,0.03600000000000001,0.75,0.007021212197644209
1872,Brand Y,99147,164,33.2,3,0.16,0.9280000000000002,0.25,0.00125833358548418
1873,Brand X,82184,361,28.2,8,0.6525,0.728,0.875,0.0031777474934293775
1874,Brand D,57966,120,25.4,9,0.05,0.616,1.0,0.0015805817203188076
1875,Brand A,51045,206,29.5,4,0.265,0.78,0.375,0.0029983348026251344
1876,Brand Z,99858,485,23.4,7,0.9625,0.5359999999999999,0.75,0.0034701275811652543
1877,Brand C,34841,299,29.7,6,0.4975,0.7879999999999999,0.625,0.006263023449384345
1878,Brand C,59766,285,32.8,6,0.4625,0.9119999999999999,0.625,0.003502660375464311
1879,Brand D,81649,229,29.6,9,0.3225,0.784,1.0,0.002072040073975186
1880,Brand D,34278,202,26.7,9,0.255,0.6679999999999999,1.0,0.004358772390454518
1881,Brand B,70338,187,16.5,5,0.2175,0.26,0.5,0.0019313884386817936
1882,Brand C,65119,253,29.8,6,0.3825,0.792,0.625,0.002856923478554646
1883,Brand W,81280,124,20.9,1,0.06,0.43599999999999994,0.0,0.0011450541338582677
1884,Brand W,63712,398,27.3,1,0.745,0.6920000000000001,0.0,0.00450134982420894
1885,Brand C,51615,228,32.5,6,0.32,0.9,0.625,0.003281022958442313
1886,Brand E,38196,387,23.1,2,0.7175,0.524,0.125,0.007273798303487276
1887,Brand B,72743,398,14.8,5,0.745,0.19200000000000003,0.5,0.00389095858020703
1888,Brand W,66725,229,17.9,1,0.3225,0.31599999999999995,0.0,0.0024828774822030723
1889,Brand C,78942,266,23.0,6,0.415,0.52,0.625,0.002446099668110765
1890,Brand D,45467,191,22.1,9,0.2275,0.48400000000000004,1.0,0.0030864143224756412
1891,Brand W,48206,497,21.6,1,0.9925,0.4640000000000001,0.0,0.007351367049744845
1892,Brand W,31700,491,12.3,1,0.9775,0.09200000000000003,0.0,0.010958675078864354
1893,Brand Z,71118,415,32.7,7,0.7875,0.9080000000000001,0.75,0.00422270030090835
1894,Brand A,89443,145,32.4,4,0.1125,0.8959999999999999,0.375,0.0012434734970875306
1895,Brand E,30203,338,18.0,2,0.595,0.32,0.125,0.008012449094460816
1896,Brand Z,54315,471,32.6,7,0.9275,0.904,0.75,0.006250207125103562
1897,Brand E,74860,108,19.8,2,0.02,0.392,0.125,0.0010892332353726955
1898,Brand X,95989,281,30.3,8,0.4525,0.812,0.875,0.0021438914875662836
1899,Brand W,94717,185,10.5,1,0.2125,0.02,0.0,0.0014004877688271378
1900,Brand E,35928,474,31.7,2,0.935,0.868,0.125,0.009499832999331995
1901,Brand X,31478,246,20.7,8,0.365,0.428,0.875,0.005667767964927886
1902,Brand E,37685,433,24.4,2,0.8325,0.576,0.125,0.008237229666976249
1903,Brand Y,69899,408,15.7,3,0.77,0.22799999999999998,0.25,0.004153278301549377
1904,Brand B,73478,389,27.6,5,0.7225,0.7040000000000001,0.5,0.0038185579357086466
1905,Brand C,78914,356,31.5,6,0.64,0.86,0.625,0.0032776186734926626
1906,Brand Z,65907,105,25.0,7,0.0125,0.6,0.75,0.0012290045063498567
1907,Brand X,74078,474,22.8,8,0.935,0.512,0.875,0.0045713977159210556
1908,Brand A,90837,346,12.9,4,0.615,0.11600000000000002,0.375,0.0027089181721104837
1909,Brand Z,68031,152,33.2,7,0.13,0.9280000000000002,0.75,0.0017103967309020885
1910,Brand E,99189,346,14.1,2,0.615,0.16399999999999998,0.125,0.002484448880420208
1911,Brand B,78929,139,24.7,5,0.0975,0.588,0.5,0.0013266353304868931
1912,Brand Z,99855,397,33.3,7,0.7425,0.9319999999999999,0.75,0.002883080466676681
1913,Brand B,71179,427,34.6,5,0.8175,0.9840000000000001,0.5,0.004345101785639022
1914,Brand W,91224,357,12.9,1,0.6425,0.11600000000000002,0.0,0.0027818337279663244
1915,Brand Y,68928,152,18.3,3,0.13,0.332,0.25,0.0016232880687093777
1916,Brand Y,79836,392,19.2,3,0.73,0.368,0.25,0.0035091938473871434
1917,Brand A,43088,138,25.1,4,0.095,0.6040000000000001,0.375,0.002416682138878574
1918,Brand D,79814,458,15.0,9,0.895,0.2,1.0,0.004073220237051143
1919,Brand A,76178,356,29.1,4,0.64,0.764,0.375,0.0033858856887815383
1920,Brand D,95419,189,31.6,9,0.2225,0.8640000000000001,1.0,0.001485867594504239
1921,Brand A,47514,252,27.5,4,0.38,0.7,0.375,0.0038862230079555493
1922,Brand X,92904,142,31.3,8,0.105,0.852,0.875,0.0011709937139412726
1923,Brand Z,67212,124,27.8,7,0.06,0.7120000000000001,0.75,0.001415521037909897
1924,Brand A,94245,269,25.4,4,0.4225,0.616,0.375,0.0020788370735848054
1925,Brand Y,77532,293,16.2,3,0.4825,0.24799999999999997,0.25,0.002708043130578342
1926,Brand C,74451,138,31.9,6,0.095,0.8759999999999999,0.625,0.0014260386025708182
1927,Brand E,32663,398,23.8,2,0.745,0.552,0.125,0.008748124789517189
1928,Brand Z,44861,119,24.6,7,0.0475,0.5840000000000001,0.75,0.002021354851652883
1929,Brand Z,79638,455,28.2,7,0.8875,0.728,0.75,0.004105577739270197
1930,Brand W,44180,149,21.4,1,0.1225,0.45599999999999996,0.0,0.002506111362607515
